NameID	Name
40016473	Anthoxanthum L.
100401771	Anthurium alvinii Croat & O. Ortiz
2100498	Anthurium andraeanum Linden
100401366	Anthurium baldinii Croat & O. Ortiz
100401393	Anthurium cerrofrioense Croat & O. Ortiz
100406246	Anthurium cerrosantiagoense Croat & O. Ortiz
100406248	Anthurium filamatamaense Croat & O. Ortiz
100472611	Anthurium jorgemendietanum O. Ortiz, Croat & Baldini
100401370	Anthurium lasabanetaense Croat & O. Ortiz
100401406	Anthurium roseonaviculare Croat & O. Ortiz
100401409	Anthurium santamariae Croat & O. Ortiz
100405101	Anthurium solanoi Croat & O. Ortiz
100437674	Anthurium suffusum Croat & O. Ortiz
29200250	Antirrhinum majus L.
40016716	Antirrhinum L.
26610948	Antrophyum anetioides Christ
26606070	Antrophyum cajenense (Desv.) Spreng.
26610949	Antrophyum chlorosporum Mickel & Beitel
26607000	Antrophyum ensiforme Hook.
26606885	Antrophyum guayanense Hieron.
26616951	Antrophyum intramarginale (Baker ex Jenman) Kartesz & Gandhi
26607001	Antrophyum lanceolatum (L.) Kaulf.
26606878	Antrophyum lineatum (Sw.) Kaulf.
40016878	Antrophyum Kaulf.
1700014	Apium graveolens L.
40017579	Apium L.
50257008	Apoda-prorepentia (Luer) Luer
50257015	Apoda-prorepentia testifolia (Sw.) Luer
4600018	Apteria aphylla (Nutt.) Barnhart ex Small
40018133	Apteria Nutt.
27101923	Aquilegia skinneri Hook. f.
40018252	Aquilegia L.
50292352	Arabideae DC.
13024813	Arachis hypogaea L.
13015820	Arachis hypogaea subsp. fastigiata Waldron.
50076991	Arachis pintoi Krapov. & W.C. Greg.
40018317	Arachis L.
26607003	Arachniodes denticulata (Sw.) Ching
26609927	Arachniodes ochropteroides (Baker) Lellinger
26610209	Arachniodes pubescens (L.) Proctor
40018347	Arachniodes Blume
4302157	Araeococcus pectinatus L.B. Sm.
40018440	Araeococcus Brongn.
40018464	Aralia L.
