NameID	Name
50275798	Ardisia angustata Urb.
50275678	Ardisia bahamensis (Gaertn.) A. DC.
50286641	Ardisia baracoensis (Britton & P. Wilson) Alain
50286568	Ardisia brachypoda Urb.
22002200	Ardisia brittonii Stearn
22002202	Ardisia byrsonimae Stearn
22000936	Ardisia densiflora Krug & Urb.
22002206	Ardisia dentata (A. DC.) Mez
22002207	Ardisia dictyoneura Urb.
22000538	Ardisia escallonioides Schltdl. & Cham.
22002208	Ardisia fuertesii Urb.
22000539	Ardisia glauciflora Urb.
22002209	Ardisia grisebachiana (Kuntze) Alain
22001211	Ardisia jamaicensis Lundell
22000540	Ardisia luquillensis (Britton) Alain
22002219	Ardisia maestrensis Urb.
50286616	Ardisia manitzii Panfet
22002223	Ardisia mogotensis Urb.
22000541	Ardisia obovata Desv. ex Ham.
50285785	Ardisia picardae Urb.
22001570	Ardisia tinifolia Sw.
50275758	Ardisia urbanii Stearn
6301129	Arenaria lanuginosa (Michx.) Rohrb.
24000322	Argemone alba F. Lestib.
24000115	Argemone mexicana L.
26608660	Argyrochosma incana (C. Presl) Windham
50170381	Argythamnia argentea Millsp.
